name,age,grade,disability,001_01_01_accuracy,001_01_01_time,001_01_01_attempts,001_01_01_weakness,001_01_02_accuracy,001_01_02_time,001_01_02_attempts,001_01_02_weakness,001_01_03_accuracy,001_01_03_time,001_01_03_attempts,001_01_03_weakness,001_01_04_accuracy,001_01_04_time,001_01_04_attempts,001_01_04_weakness,001_01_05_accuracy,001_01_05_time,001_01_05_attempts,001_01_05_weakness,001_01_06_accuracy,001_01_06_time,001_01_06_attempts,001_01_06_weakness,001_01_07_accuracy,001_01_07_time,001_01_07_attempts,001_01_07_weakness,001_02_01_accuracy,001_02_01_time,001_02_01_attempts,001_02_01_weakness,001_02_02_accuracy,001_02_02_time,001_02_02_attempts,001_02_02_weakness,001_02_03_accuracy,001_02_03_time,001_02_03_attempts,001_02_03_weakness,001_02_04_accuracy,001_02_04_time,001_02_04_attempts,001_02_04_weakness,001_02_05_accuracy,001_02_05_time,001_02_05_attempts,001_02_05_weakness,001_02_06_accuracy,001_02_06_time,001_02_06_attempts,001_02_06_weakness,001_02_07_accuracy,001_02_07_time,001_02_07_attempts,001_02_07_weakness,001_02_08_accuracy,001_02_08_time,001_02_08_attempts,001_02_08_weakness,001_02_09_accuracy,001_02_09_time,001_02_09_attempts,001_02_09_weakness,001_02_10_accuracy,001_02_10_time,001_02_10_attempts,001_02_10_weakness,001_03_01_accuracy,001_03_01_time,001_03_01_attempts,001_03_01_weakness,001_03_02_accuracy,001_03_02_time,001_03_02_attempts,001_03_02_weakness,001_03_03_accuracy,001_03_03_time,001_03_03_attempts,001_03_03_weakness,001_03_04_accuracy,001_03_04_time,001_03_04_attempts,001_03_04_weakness,001_03_05_accuracy,001_03_05_time,001_03_05_attempts,001_03_05_weakness,001_03_06_accuracy,001_03_06_time,001_03_06_attempts,001_03_06_weakness,001_03_07_accuracy,001_03_07_time,001_03_07_attempts,001_03_07_weakness,001_pin_accuracy,001_pin_time,001_can_accuracy,001_can_time,001_bud_accuracy,001_bud_time,001_kid_accuracy,001_kid_time,001_leg_accuracy,001_leg_time,001_gas_accuracy,001_gas_time,001_fin_accuracy,001_fin_time,001_elf_accuracy,001_elf_time,001_hem_accuracy,001_hem_time,001_rot_accuracy,001_rot_time,002_cot_accuracy,002_cot_time,002_bid_accuracy,002_bid_time,002_set_accuracy,002_set_time,002_rim_accuracy,002_rim_time,002_cap_accuracy,002_cap_time,002_hug_accuracy,002_hug_time,002_kit_accuracy,002_kit_time,002_fog_accuracy,002_fog_time,002_lap_accuracy,002_lap_time,002_pen_accuracy,002_pen_time
Student_386,17,8,Dyslexia,0.4467104296942438,3.5501334080914355,2,1,0.011901494595855877,2.042641969779243,7,1,0.8420517546397412,4.838279411935992,4,0,0.5496620470845215,4.0047797634959235,9,1,0.7899218943019499,2.349119328932091,3,0,0.1039368569396909,3.0129475386813436,2,1,0.813291385954758,3.5059478786097706,4,0,0.51867804981874,4.63517981217325,7,1,0.7198782524812889,3.9944363343818927,3,0,0.7026497718260909,1.8813782478768513,3,0,0.09544142827207047,1.709624482870403,4,1,0.6786396385401062,3.9801242304470237,7,0,0.3596537022921231,1.8690356674999897,6,1,0.24704917322335251,4.35039660846802,9,1,0.46566142608811323,2.132914562488322,3,1,0.3416454307742386,2.8700485129649436,6,1,0.3314222937010136,4.271347401153779,4,1,0.05012393354223976,4.570885439544068,5,1,0.9471496969714497,3.81831314890819,6,0,0.5086316925211891,2.8496285001475603,8,1,0.06813060694000783,1.710655149211782,2,1,0.8104269562023543,1.812201762344877,4,0,0.5943134296469733,1.8926451554770383,4,1,0.4946744128779347,4.831306926173447,5,1,0.2614293793870244,5303.4873262839255,0.5712890893863318,5077.540715345148,0.6237275173781411,5482.058093737645,0.719615014569065,5109.763877589162,0.1240205037627462,5914.079313331958,0.3799904751436455,5619.186508819628,0.8885856380788846,4957.001008579125,0.9985852778616927,4063.4964417089705,0.8155574946780475,4735.962059574754,0.9476481530494011,4832.638520370763,0.4341546080982642,3875.6088390586747,0.6175631383310604,5502.30335419402,0.12633075193994503,5129.27323166954,0.27178288160628894,4742.514345350863,0.10734917739968375,4178.566056830047,0.6197150708303717,4991.726569781468,0.6668199673804788,4853.311446513329,0.04024735975587279,6193.835225871449,0.27753521694109506,4811.834320192252,0.08386139248306534,4808.774411564362
Student_387,8,4,Visual Impairment,0.42457437600436376,1.2818757946866515,6,1,0.6337576961744839,2.4610676595876755,9,0,0.015105266546425744,1.416344658453486,8,1,0.5773394716838657,2.05815028768925,4,1,0.7343646016565888,2.68612890193061,4,0,0.17189005446020067,3.2020724691572453,5,1,0.34861529120113377,3.8213690142533343,5,1,0.49569078871214867,3.553198483748096,8,1,0.10440663056077348,4.310382041475599,6,1,0.9555305246090972,1.9473846404392061,8,0,0.7448678398341583,2.391901434652926,3,0,0.9976488707715098,1.3645831593780384,4,0,0.4802417097310091,3.432623649749766,6,1,0.6553528608151185,1.5660432400187005,7,0,0.07107539421228815,3.6210459531709587,9,1,0.03949218542699129,3.341120910910635,4,1,0.962789973555848,4.905628902299126,5,0,0.9795271360862318,3.2471122898838196,5,0,0.6499230547752464,2.697473314540538,3,0,0.03662143287255437,1.9119508054905463,6,1,0.4987776512872101,1.9162738078795756,9,1,0.4331229927563093,2.6564922621427622,3,1,0.6460213677488968,1.1398709421160396,6,0,0.3800003758283135,4.548322165388686,9,1,0.8150062562945122,5209.01087302981,0.36225447239960207,4689.650927500016,0.2573080358863389,5279.4628337405775,0.8667861555671037,4298.442290895386,0.931858932639137,4691.546564108494,0.9010402469068242,5736.149288734838,0.6966502351188791,5242.711194091048,0.7901388207716484,5109.32196627023,0.3025731165508807,5138.749516106657,0.7366934392363715,5000.704806131167,0.14338710953107392,5307.049197307657,0.31619129524188605,4883.629906921352,0.7357376710846418,5892.797252315444,0.17114351744447243,5459.141659165006,0.8310037330723028,5313.697729527082,0.37031239228111057,4917.124758910003,0.5285121264496712,4451.778979912013,0.9315254373486065,4539.258756861592,0.40427358038349115,4752.901874478247,0.09843142609876354,5841.710467765443
Student_388,12,3,Hearing Impairment,0.655918223396959,1.7571656881787,2,0,0.9717863941022122,4.101680584113299,1,0,0.6356525882772983,4.82954142853111,7,0,0.23765782067958952,2.8120829462391117,4,1,0.7878014408730173,3.8308203731840247,1,0,0.5955074796298339,4.206697973734361,9,1,0.7332390029577038,4.641910548412662,4,0,0.7389730065028988,4.784157682056791,8,0,0.7815223058321699,2.4850968050204956,6,0,0.4588824906316862,2.231082988273528,7,1,0.421889019910452,1.6616484326891094,6,1,0.39245626106700093,2.622802453329803,9,1,0.25320443143839544,2.7326902000818745,7,1,0.17967878982839425,4.7551292590978615,5,1,0.6211002096790568,3.101919762239993,7,0,0.23337740265548756,3.9037545518158843,1,1,0.2921972239216958,4.012195919901721,8,1,0.2987248320554897,3.2795904648885283,2,1,0.8709803697471916,2.4104571877237677,6,0,0.5287940443762457,4.2606427611932505,8,1,0.30155525471425704,4.864025840876415,3,1,0.14593042376480214,4.327898785533582,4,1,0.31931874833263385,1.680528612146225,6,1,0.047170910196186355,4.010356560883111,6,1,0.563766132781564,4700.551558157156,0.03394613227355803,5287.486123930101,0.7012205568617689,5229.038840790516,0.892329984882009,5542.494973678726,0.5740363858010081,4815.6295237603745,0.6735904547825478,4832.12367856769,0.7048814060317572,5334.363893673419,0.08650288946244222,5006.175459207891,0.23863331691863843,4167.494413956536,0.7824016035528997,5165.345884342894,0.626764728896594,4954.880624992051,0.6437116234510775,5805.908331620004,0.46362515469625143,5143.801651329775,0.3629165810078796,4564.100234960237,0.34970501683937083,4428.030188319892,0.06068327093720294,4557.190063280917,0.2999001436131886,5587.86214059329,0.6022547482318151,5070.565626370123,0.7790760335848996,4740.249701352062,0.6743115789635583,4803.803286165841
Student_389,13,1,Visual Impairment,0.5967695101241656,3.7165287398526887,3,1,0.7346343258261605,3.9123810924817697,5,0,0.7232169636596176,2.763043599008429,7,0,0.3577730894844575,4.550150347219095,5,1,0.708806106975772,4.006166905658411,3,0,0.33674869520929374,3.971974251142894,9,1,0.534439210928185,3.7720145684248223,6,1,0.33270135764581954,3.07146066961952,5,1,0.4858771723960259,2.1054544968575364,5,1,0.7964293721485393,1.3469812214452181,2,0,0.04974793783798559,3.9033412605258593,9,1,0.3158384089613737,1.4368548558841594,7,1,0.18712800280446373,2.611676898563068,8,1,0.006314489275431434,2.861722517112581,3,1,0.7176063832672034,2.588420171740879,8,0,0.27220440336361973,3.373442844501246,7,1,0.04083039246024012,1.2443867867032359,1,1,0.604389281610691,2.188317615872281,8,0,0.9567489630157314,3.6892135964998043,1,0,0.5119360770727039,3.7457022331102614,3,1,0.4499303595695554,1.2968498533076853,4,1,0.7760637478505383,2.905100799282618,4,0,0.03529944970661869,2.406624857341335,5,1,0.20936314500009356,4.9112341044325,1,1,0.021396778646923242,4807.611104193127,0.038498880356937715,4988.476772937575,0.8667695473142544,4645.479398440891,0.838085441227096,4528.296376801221,0.7140253983910478,5196.746376167398,0.0684737005801832,6021.60812139065,0.49718530124044447,5059.70461918239,0.29173685070628086,4847.652337080974,0.9778663614016039,4823.161956864765,0.3301499311401731,4343.330662956389,0.1841899675515123,5176.423354465556,0.08584295903944461,5690.834715315608,0.09922575493368235,5210.280696851596,0.325132132723445,4490.154900121284,0.9605248303073572,4675.526200226325,0.6256319833910475,4442.309563636962,0.40716840532050946,4643.259875028292,0.8044762764444915,5324.520650762668,0.6050921428309637,4924.270840288822,0.9559331206747422,5749.59492099226
Student_390,16,11,Visual Impairment,0.8388903249662687,1.618281023742878,7,0,0.32158393928707174,4.433415827690164,9,1,0.8015538073318481,4.229843071625551,6,0,0.4938988298449688,3.4118412511213214,3,1,0.060216077721583106,1.7988955642499005,3,1,0.9277371408865563,4.161200140962139,3,0,0.07948947546588236,1.3364527118912943,8,1,0.12263130700677549,3.019122125487593,9,1,0.24446909894415547,4.673217588443096,7,1,0.6031573525937856,2.0220601959755364,3,0,0.29994983696074984,2.968112990881119,2,1,0.7988905743084318,3.680041931442202,2,0,0.009030030703106262,4.573879918012233,7,1,0.8261614921394994,3.0231435060411145,1,0,0.05313968088909504,3.805352924765713,7,1,0.14705158877421987,3.95913259097486,2,1,0.8835684987806379,3.1792624802458436,4,0,0.9010532782579889,1.1787426557750202,9,0,0.7276889586420265,4.769984116320842,6,0,0.48687216807876743,4.3185812358769455,6,1,0.27756814039441047,3.082814521520214,1,1,0.8551871779873029,1.6861622382859855,7,0,0.992169420351625,2.9243019293291996,8,0,0.14457842293750067,2.076482325418412,6,1,0.9647375880275805,3983.7266542809944,0.9352151730204944,4154.9709281851365,0.2979453424464096,4903.241913784991,0.8275909153909351,4538.339038246375,0.4556899383943236,4883.708042419061,0.8992382292721075,4935.945959697048,0.40976160534136663,4113.821716260481,0.16720020396111357,5617.339592204485,0.7897596730909217,5605.358942834099,0.028913613292992912,5392.940278280742,0.3169513486527249,4915.241562802007,0.7974738110743593,4851.708030965239,0.03032991622626635,6004.9414969987465,0.6911616698681821,5409.731035158862,0.7604063548562521,5210.640252531657,0.6332951940358468,4445.390054025182,0.503018041881342,4991.725778831421,0.24639767042544758,4849.712594642262,0.991046038832366,4798.96699593338,0.860964962603465,5583.464226554889
Student_391,5,2,None,0.5403849458501063,2.3692996511688404,2,1,0.6457305324050675,2.784266850800389,3,0,0.7640058667574476,3.7629396580869776,4,0,0.6928165832750968,2.8267855221603924,9,0,0.5243604924879288,4.504245331835624,4,1,0.11065722605869721,1.5906410814157619,2,1,0.18538351006569664,3.0460810284461886,1,1,0.09844740140828101,2.8939874670999335,1,1,0.5759459024064252,2.2008941204255605,1,1,0.1632803302554291,1.2810967475157353,2,1,0.6716736363022466,3.8238910725161164,7,0,0.021791194964983496,4.030307723574127,2,1,0.6669942195775146,4.509793995230972,1,0,0.9457657223391385,4.576609055676119,3,0,0.39838931176673853,2.1146821534796136,3,1,0.8150406807963338,2.4469579448632235,8,0,0.23395986596979235,4.552695787325598,2,1,0.8508477034052946,4.213512525055775,7,0,0.1065614946104696,3.711947471244797,6,1,0.6896270211645965,4.263082177280985,5,0,0.4459971016935287,3.7930054751995206,7,1,0.8319688956994571,2.0919944491921436,4,0,0.444415749324389,4.481218874039154,5,1,0.9159419639648424,4.621871763589786,1,0,0.296351481430855,5388.976257919839,0.01396830827171125,5709.404606920518,0.09960057812912493,4989.623118095588,0.9451287492353677,5210.373650475998,0.7427677387394193,4687.769809519606,0.5300458946889923,5741.398927989619,0.27268190260113956,4968.236222934337,0.7909592885291021,5145.244637805281,0.6823337329431663,4785.98621230674,0.36596618979709783,4919.142393422482,0.5937471685603555,5086.462369602269,0.8380562328021968,5074.583929987794,0.3743625031519008,4474.000947811962,0.8982788743445301,5531.937493011506,0.5310173703887562,5186.307167019313,0.31884685873671137,4367.663206802806,0.7688888739302436,5263.091917865584,0.48023668940427944,4778.269853290568,0.027139984511087567,4258.277798621194,0.26531999236136694,4703.319832530243
Student_392,10,7,Autism,0.3787992412599781,3.3845992808876924,3,1,0.8487979170096406,3.240355326142776,9,0,0.3044794358072961,3.9178789259291373,8,1,0.7103466468787873,2.7022666848148194,6,0,0.5462116534770662,4.443919716871747,3,1,0.6130156980689783,3.436775581291266,8,0,0.24238205490583642,3.1602434131458335,2,1,0.9940103329447292,3.34796475485848,9,0,0.8832976808654437,4.610859204541525,9,0,0.31290420660346274,3.5143609885033396,3,1,0.11621981509611168,2.703414835583562,7,1,0.9069627437185741,4.940052462736377,3,0,0.705217241993899,2.27759705996765,8,0,0.8157609811542942,4.229274169688258,7,0,0.6081670555575409,4.600991588012116,8,0,0.48315444718869205,4.374663604226871,5,1,0.19565290926519097,4.507080523699427,5,1,0.4304897000877522,3.1137482151464018,7,1,0.40811221957067434,1.0905988968965605,2,1,0.20701870574005066,4.849517955994949,8,1,0.5531774156583087,3.008502392115509,2,1,0.5777828256329703,3.0725843612415003,1,1,0.771279072269995,3.0682894932407847,3,0,0.5224768814703312,1.3790890974956858,3,1,0.5371683820963237,5103.913148264059,0.0791061277420031,5606.766971747588,0.416789063387505,4252.953945170638,0.21065246933617965,5584.66076309768,0.8985262989528247,5759.389683145237,0.4702458633558687,5460.2768130950535,0.7400561026840357,4763.530274598888,0.7599933478243727,5455.274060245873,0.4052568996357878,4949.510750166206,0.022429476033697604,5269.615997631351,0.4443146082721602,5280.837406582116,0.5773992917586852,5514.698899491716,0.6997600359886423,4817.989265997374,0.9042644740762141,4660.295395711675,0.012105121769198646,5605.402704974613,0.6330936346580137,4047.8605322030603,0.6319994815405391,5542.439723287239,0.46392969183097865,4866.050147353189,0.4853833929091953,5341.404057328616,0.5018394668726235,3551.047464055684
Student_393,17,7,Hearing Impairment,0.8167313317663075,4.969305795283288,4,0,0.0071569510577803586,2.1628020354286557,1,1,0.5277117597441161,4.405465942815093,5,1,0.8507366979245764,2.795950213513204,1,0,0.7397302292177115,4.578153107753755,7,0,0.19089056229361634,1.6097955357154592,4,1,0.72074099019006,1.308828244090714,4,0,0.5546074377441575,1.724860433712295,1,1,0.3366766019498171,4.66583935394137,2,1,0.050328243484515034,1.1304376381801569,5,1,0.6022956222525635,4.145914920885333,6,0,0.9207624206106553,2.192008410741138,6,0,0.8290830071045745,3.764394878786305,4,0,0.3046506698350627,2.230119325285061,1,1,0.6059497519238441,4.1191656916670905,5,0,0.5265938063153563,1.4632550822221462,4,1,0.47810121820463225,4.597597817459479,7,1,0.7270326259075655,4.33434059559752,7,0,0.11886360076973068,1.2280623055491078,4,1,0.8295805203521645,4.609147646896842,1,0,0.7587771046248624,4.190009235155575,5,0,0.4926343224783505,2.2210110471541875,8,1,0.3168925484920455,1.8915578424284631,8,1,0.8138876924830009,3.6326406658168633,1,0,0.27050666421343583,5050.200122299772,0.9920473357258532,4608.900141875711,0.890851089183645,5607.758890509707,0.884906529651052,5088.586030552456,0.3839148625263953,4998.419372244787,0.4712999739486856,5405.258832626872,0.803034950326846,5653.712936489457,0.9178005643176975,5712.1228602993915,0.9811759885081413,5455.107566731973,0.5382837970805395,4098.855625384626,0.7884740774435265,4982.247308928303,0.7443724088368403,6646.172354558763,0.7444932039641041,4673.222716896479,0.4781125953449611,4886.666208298059,0.5253487618357094,5838.690735581949,0.7240540944961009,4235.45489074546,0.18736146578046176,5325.374052362137,0.8871699481660529,5254.078434146036,0.8005002166357025,4344.72022548712,0.017849751036171257,5400.449684255337
Student_394,10,4,Visual Impairment,0.32235251864803527,4.544445504443734,2,1,0.06185325113020379,2.4161927175291087,2,1,0.2642845664600657,2.5901347535719887,5,1,0.743965497748345,2.275397863377502,3,0,0.011492028479518246,3.6310638521743472,2,1,0.9752649858923276,4.228754176640868,6,0,0.612416891701171,1.4933309502290744,2,0,0.17624211460280714,3.1725323238746554,7,1,0.9439584185971944,4.056782085493772,3,0,0.3457611961653224,3.106599178769675,8,1,0.48239823217944655,1.1539205294153358,8,1,0.9488624909006085,3.9918937181124385,8,0,0.7166392084856096,2.944765431239493,4,0,0.8844787454510731,3.854794594934048,6,0,0.7116548655813628,1.7109053808410226,9,0,0.9105840817951532,3.4601699156120964,9,0,0.5456502218890802,2.798237636994266,9,1,0.33864805017856614,3.9422665976236875,7,1,0.06336809173432101,2.289785769389206,7,1,0.864349222534894,4.004074199609423,4,0,0.04384925482349045,4.548909666020943,1,1,0.4454728531978177,4.902094259865056,7,1,0.9829605756618438,4.841825734693157,9,0,0.5245219589668646,2.602356235508953,2,1,0.5756343242023091,5093.556860293579,0.4237384810879402,4985.728310684513,0.09375273926166106,4459.305871432844,0.6263484760208113,5909.765717334339,0.3034185711573144,4004.1609608385393,0.37305064442531966,5359.45440878916,0.7652435855320513,5345.926759824301,0.7864845911124615,4618.3549638338845,0.7991684486862541,5098.573854371748,0.0256393588824958,5384.020103090238,0.30969931887935853,4299.779786167057,0.13794701840041312,4738.910208145039,0.963728915456613,5914.668200041218,0.655074390735436,5371.171858453701,0.29138039676282057,5778.353954751198,0.10397898121709204,5039.545204089147,0.5957901868143797,5003.266459550307,0.18093060951184414,5137.861304627085,0.42604434109432243,4651.594689867899,0.22142802429264807,5137.639240258225
Student_395,17,11,Dyslexia,0.18195534005196679,1.8049101819941713,8,1,0.6706704692805171,2.8656463582960274,1,0,0.00609564173535615,1.5288679444408935,7,1,0.5526009541473358,4.173255755161524,1,1,0.6064060399408917,4.750016292036169,6,0,0.9132813838863444,3.0998694660513175,3,0,0.728585447562337,1.559460397377952,2,0,0.4057980997801044,1.0668693806586966,5,1,0.6441143222380096,1.3097079978911892,2,0,0.9708766615078723,2.157154141131885,5,0,0.6527043461053854,3.862169543084709,4,0,0.6438997129055628,1.193106986816705,1,0,0.7244263509002153,1.0699707785965047,7,0,0.5191270091713545,4.215745859274271,3,1,0.6344051704280983,2.249366304109383,4,0,0.784160625329504,3.4814530347217896,3,0,0.3283451894561872,3.5304490849836347,6,1,0.33775229281647456,3.8816902510028286,1,1,0.7492360268699718,1.3354410364916744,2,0,0.8282554648431278,1.7440607034660895,3,0,0.4459997823498827,4.009370800063449,6,1,0.1251718344535081,4.693048523123455,3,1,0.7593273789139102,3.4274660150021803,8,0,0.3385963785543119,2.181852870291101,6,1,0.2151868175832169,4879.500375380282,0.9437339039886468,5462.770319129021,0.14464623007966515,4880.767194627299,0.751102344461384,4479.563038581257,0.8917936390674083,5697.192702321506,0.519536744353883,5540.734673262782,0.3475717129226923,5794.785121177791,0.29065902298182145,4755.727926894487,0.8882251269505631,4366.12425019625,0.2732028171586891,4697.581910485961,0.6729162218932934,5069.37809367482,0.48206172306550676,4994.499717284131,0.14721277376704478,5278.477361083537,0.4556587752981277,4774.686187280602,0.02875134774945798,5488.0865105546045,0.3549466178344447,5318.46918672126,0.8086125199647798,4750.315469305407,0.7208930264652761,5687.607609039188,0.22993550193200896,4011.8108931268935,0.4912272097935768,4065.8813637570747
Student_396,6,7,Hearing Impairment,0.9036120020356995,4.2512933128171655,7,0,0.4814859718435607,4.980617762814381,8,1,0.34636296023347446,4.228872872247474,5,1,0.5421906246215398,2.433810677379069,7,1,0.9419738996316596,4.484343723467852,9,0,0.6868882654775774,1.9514083592396,7,0,0.20068282770950785,2.2366915345769933,3,1,0.1416116169992504,3.246724290750801,6,1,0.33837190324469324,2.7386295686393383,2,1,0.31444177217421865,4.863282853113923,8,1,0.16842070016329846,3.3825994660287644,5,1,0.0541475546115453,3.134251287951033,5,1,0.6589293463115866,2.318840774611867,2,0,0.16415321037842734,4.061121275640515,6,1,0.7045497484436044,3.5547312877000095,1,0,0.70870749532987,1.892243947660273,7,0,0.7396785981318711,4.654269110192654,5,0,0.8814711796408773,4.199386972042433,8,0,0.49076977920449427,3.6331799040078328,4,1,0.10443189357710592,2.536362425924777,6,1,0.7527316484954606,2.958253986890412,2,0,0.8328389210065666,1.3825571458427768,2,0,0.24286941683098862,2.022832163512904,4,1,0.18076672944057592,2.1098643767979604,6,1,0.03341218535182766,5077.5876322345175,0.49849741640074086,5490.314367711448,0.6723762276306771,5295.562932393645,0.983860013219863,5370.127959191283,0.5214309092292365,4064.449405075167,0.737844209754255,4555.336788531637,0.6882476312813102,5139.511050965116,0.10940516797920552,5366.203176959457,0.9893710218820901,4915.796046077201,0.4986710726188851,5668.5033037936455,0.7803375535706625,5793.396499165498,0.11474680098449896,5099.033686663778,0.1377790710064265,3956.896314743418,0.2831046157227075,5338.483237359951,0.23614959432760707,4998.045396379967,0.48779440090311676,4707.04620704468,0.7059652077284038,5574.876352265475,0.10554733228752311,5538.390920159011,0.4105197304278162,4728.9263944308605,0.7006886394929397,5155.951238093534
Student_397,14,2,Autism,0.2916780355881283,3.6253930767126255,2,1,0.2690743771099594,4.877956612869379,1,1,0.686850853254622,1.2248637246552123,5,0,0.14255423726902094,2.4021388414620737,9,1,0.46757247542417735,2.931097596049044,5,1,0.7207418632547841,3.190071408620853,8,0,0.34438821070675074,3.9838747352549966,9,1,0.8600723011040091,1.4416363725333903,4,0,0.4337701950533903,1.908152923768061,3,1,0.16205707319048834,3.6576779022714807,7,1,0.3034796817586022,1.6682964774501379,6,1,0.6401311047782859,4.570628994751965,9,0,0.6863969859041446,4.977500706679113,3,0,0.5151943241599796,2.788556414782616,7,1,0.06286970427868466,3.504736107711376,7,1,0.057993118605423,3.230984299562844,7,1,0.7132568225699587,1.1400085723380369,7,0,0.8841670741848244,1.4139789912598313,7,0,0.22739138390605418,1.0562439332196676,9,1,0.10877627858554106,3.547996887281316,9,1,0.8265022116217029,1.4042854650365366,3,0,0.8168595994795423,2.7115636308578526,3,0,0.5971628372004,3.279979482114419,6,1,0.24096904346180004,4.635155671650108,3,1,0.6716150537861408,5034.141921774394,0.19732437606197617,5706.899448424747,0.984945847892275,5013.664554178745,0.5280207503163407,5380.330182210796,0.5955756712603806,5441.338471377962,0.2978065490510098,4319.501804862341,0.47568360058234804,4764.7628183283105,0.41404532355104073,5178.540240253138,0.6686229714066809,4352.6796665231805,0.927011982866221,4906.485551946577,0.6611053095137209,4922.422308655018,0.3533033927399879,5539.779160462735,0.05698845360315352,5362.246862010278,0.7273712589588703,5507.4595313878945,0.8344254689330514,4588.525375253042,0.9692435818662409,4505.828874001737,0.5867101386815136,4503.445443131962,0.7386118250795404,4755.838076313336,0.050581528640737505,4673.213396792306,0.00896612000963426,4736.373879334924
Student_398,12,10,None,0.5824384855208613,3.3109393613986473,2,1,0.5769617475669894,2.4982468533646136,5,1,0.714677925031801,1.0211809061028139,6,0,0.34071983165417086,3.4286383087267454,6,1,0.369680083395619,2.332029592974486,5,1,0.016345061824726392,2.7976078140589755,7,1,0.7062821958071955,4.574253275941717,6,0,0.745476598934,4.320569191400805,7,0,0.4929663104774503,4.634546660951515,1,1,0.8146524275952274,3.4475525015131216,8,0,0.20698958037708015,3.682411529824648,7,1,0.9240062204346261,4.117971398819298,6,0,0.26855382686960316,2.4645056128371974,2,1,0.10635513131122265,3.327913378354158,8,1,0.6224066782352992,2.1053070688920084,5,0,0.3130636206434928,3.492272436235586,1,1,0.5309823941268673,2.056031328121972,4,1,0.8696798231825958,2.1150509435578493,4,0,0.24746084503832277,4.907993211660202,2,1,0.9316154228253827,1.4713382466108698,7,0,0.18593847697519517,1.7918450252616522,9,1,0.38520781927681247,2.968097261865143,8,1,0.5336107134486902,2.6791108115393603,2,1,0.8220907996797931,2.1835330079680824,3,0,0.7009139663289742,6686.991365176031,0.5925811512003675,4877.963305143287,0.16925418338341547,4466.747939581067,0.6819459141580135,4899.453752347646,0.18382555027563396,4575.138754549114,0.2013942694345926,4701.97185747737,0.03768930029257023,4718.087442920365,0.7008346039571504,4721.4278449076255,0.7477709746380381,6039.937721636328,0.023766577382445586,4535.450521877316,0.12605544751036968,4611.583276255586,0.47348103056788604,5439.468110843908,0.10161217238119802,5123.049888368714,0.29683228654436467,4730.6971431888915,0.516207912912697,5230.167566143393,0.3647454471603433,5287.122933331896,0.06532679193897573,4821.137590371053,0.5792285780961123,4574.133415244735,0.8867417503480917,5563.031848046039,0.18065253537527592,5132.109501430813
Student_399,5,7,ADHD,0.9946823653843052,4.020349570203537,6,0,0.791714265901572,3.564332288431925,4,0,0.34739642303701246,1.5720587136600925,6,1,0.02437599386010847,3.525618604734306,6,1,0.9167907270525529,4.00483626744543,5,0,0.1754358575679894,4.977805212050424,8,1,0.4372963735324916,2.7631341813892143,1,1,0.694620519285568,4.699482506761747,7,0,0.30863602793386735,1.9673634789759076,5,1,0.8475042743495321,4.455177855780864,8,0,0.6774796557668679,4.12926610122817,6,0,0.7921046845829374,3.2136387362865273,8,0,0.37015317866950836,1.6169354581281556,9,1,0.20435861593577653,3.792032462025677,9,1,0.05587414528890666,2.13897134439958,8,1,0.5407748113451806,1.2939407896089516,4,1,0.9291991899541638,2.813136773226872,9,0,0.8312720810046224,1.9416563661427726,7,0,0.933613830007858,4.974905490324035,7,0,0.3324913289554705,1.9014701713928863,4,1,0.4829010403570717,4.2542197868721745,2,1,0.16371016723460152,3.6322241696797506,8,1,0.048514090049434966,3.163269179912507,9,1,0.8303030155485732,4.392214899229623,2,0,0.506272202651093,5397.275617824676,0.8543579095137882,5126.830496055863,0.8874090474620979,4531.611008356455,0.24185185618554017,5273.767989238566,0.7173589434269356,6048.273232944375,0.6581674779401739,4914.827896165122,0.05909324200967914,5586.810241285477,0.5488379429762937,4721.182373428225,0.7158915390977475,4781.338063040689,0.948594799300687,5719.507442831484,0.13202166139857263,5598.105970370565,0.2519880796173455,4276.66462176642,0.6307477102802933,4308.951720457917,0.09068383467778174,5656.7538800780185,0.6014373797430916,5097.447509562105,0.6544443956749559,4751.992120915047,0.00384643080385616,4873.403827643076,0.5521191804240525,4550.620824077488,0.10974295224624675,5167.854031258139,0.9227657789968553,4501.5714725199
